Dosya_Adi,Boyut_Bayt,Sifir_Orani,Ortalama_Entropi,Toplam_API,Supheli_API,Etiket
ember_a600bb758a27.exe,712704,5.57,5.223,80,1,0
ember_d9338bc6bb7c.exe,65000,66.67,3.596,52,1,0
ember_350ec716fb74.exe,869376,7.82,5.565,296,1,0
ember_756fa0801f7f.exe,2523712,0.68,5.093,158,0,0
ember_fd36a51db741.exe,11776,39.4,3.361,1,0,0
ember_1b5c1e5dff45.exe,300032,2.27,5.72,9,0,0
ember_2ed3d2841686.exe,124928,47.58,3.948,0,0,0
ember_30775d64d483.exe,10485487,0.61,5.057,171,0,0
ember_486074a6436e.exe,345728,18.96,5.276,253,2,0
ember_9ce6d3c93199.exe,696320,17.8,5.337,159,0,0
ember_f85d6144303a.exe,39631,22.06,5.068,158,0,0
ember_7ca81a5c0de7.exe,637992,9.46,5.513,195,1,0
ember_cbaf02177367.exe,9216,37.39,3.219,1,0,0
ember_9bd3a9d16589.exe,1845871,3.69,6.485,23,0,0
ember_d455137c7023.exe,47736,53.87,3.383,4,0,0
ember_ebddc5cebf13.exe,2768999,1.47,4.234,37,0,0
ember_2254ec8783f8.exe,167368,31.65,3.132,0,0,0
ember_0301f0468574.exe,7842674,0.56,4.584,8,0,0
ember_e494dfc040b9.exe,440736,26.55,4.127,0,0,0
ember_2a5138047018.exe,26544,21.95,3.709,1,0,0
ember_99b0c2fde6e7.exe,7680,65.83,3.41,0,0,0
ember_e7a6a4ac0929.exe,5003655,1.4,4.688,120,2,0
ember_353ad723ea48.exe,1355984,17.16,5.051,140,1,0
ember_4b53cf659f41.exe,31232,16.98,4.388,1,0,0
ember_d924298f5d59.exe,217088,16.13,4.808,1,0,0
ember_2c3a188b8365.exe,1363968,16.84,5.814,447,2,0
ember_4a415d5a8b47.exe,5242880,11.92,1.337,0,0,0
ember_1f57766c753c.exe,15872,29.73,3.299,1,0,0
ember_026fc3ff6340.exe,42624,35.33,2.838,0,0,0
ember_619dc4612675.exe,907264,8.31,4.658,212,0,0
ember_93a356522f8d.exe,5202432,21.33,4.402,566,1,0
ember_018c0b7670e4.exe,6871040,1.37,5.958,20,0,0
ember_495e675c4bd0.exe,107523,82.65,4.194,66,1,0
ember_b250181a243c.exe,2766336,0.35,3.78,1,0,0
ember_8d3cb8f69d92.exe,5002760,8.48,3.048,532,2,0
ember_eb2d65913a10.exe,21760,15.81,3.376,1,0,0
ember_2ec14cfb3073.exe,3103744,10.85,6.593,209,1,0
ember_15699b213a84.exe,752512,5.09,5.948,117,1,0
ember_fad5fc1aca87.exe,2446726,66.33,0.898,0,0,0
ember_ef923e6decd8.exe,29814488,0.42,4.798,157,0,0
ember_8c7e5d5068c9.exe,621620,18.63,3.955,367,1,0
ember_365bb8307938.exe,593448,22.12,5.384,195,1,0
ember_2d8d9647c29e.exe,818688,30.2,4.343,0,0,0
ember_88ed718db32a.exe,24082172,0.58,5.066,134,1,0
ember_da932a915bc7.exe,77824,41.18,4.235,122,1,0
ember_9400485cad31.exe,192722,26.35,5.145,167,0,0
ember_67b3fe02ac19.exe,61440,33.89,4.328,78,1,0
ember_2235d4525da9.exe,167424,9.87,4.582,1,0,0
ember_ccfd7edca8c5.exe,1658880,18.54,2.786,121,0,0
ember_8859fb8b489f.exe,1151809,9.95,3.984,556,2,0
ember_75aba2a5ce60.exe,3174680,14.52,4.78,69,1,0
ember_aab7f95884ee.exe,170496,48.13,3.233,1,0,0
ember_edc38bd69038.exe,10485460,3.05,4.315,133,2,0
ember_220e582baa8c.exe,30480,22.61,4.975,24,0,0
ember_f5202ce87ca3.exe,21004,22.9,5.322,27,1,0
ember_411ea8b1df2a.exe,574976,3.46,4.523,1,0,0
ember_15fc4e796158.exe,305664,25.99,3.629,1,0,0
ember_de7756b32c84.exe,794192,97.96,3.191,50,0,0
ember_9200537d840e.exe,225280,30.54,5.025,205,0,0
ember_24040f8b468b.exe,3606640,19.78,5.137,252,2,0
ember_215184f68862.exe,813987,14.08,1.099,0,0,0
ember_681076bca341.exe,86528,21.46,4.938,148,1,0
ember_d1b3f8a6b2f3.exe,25619,40.47,3.468,57,0,0
ember_16731781d0c0.exe,317104,16.56,5.51,121,1,0
ember_e921f3b4ae42.exe,5003055,0.8,4.895,165,1,0
ember_5a0ee3db2ed5.exe,348160,18.6,4.855,123,1,0
ember_382b936dd8c5.exe,807682,14.19,1.098,0,0,0
ember_0c93aaa7bb1e.exe,5003278,0.71,3.636,122,0,0
ember_28c039bbf869.exe,1582180,21.19,4.47,0,0,0
ember_d6c41ecdfb37.exe,4800320,0.72,4.979,167,0,0
ember_6635886f9d55.exe,441344,27.08,4.265,250,0,0
ember_e7e5b33d63d1.exe,826444,13.86,1.103,0,0,0
ember_43ad6e966a33.exe,1712474,26.22,5.145,506,2,0
ember_48072bb48699.exe,4096,93.53,0.0,0,0,0
ember_26939745ab63.exe,3584,54.3,4.368,0,0,0
ember_a7b101071e03.exe,5000544,0.86,4.467,115,1,0
ember_022852c944e3.exe,9640408,1.5,5.869,8,0,0
ember_1a2801c31a4c.exe,817881,4.24,5.619,214,2,0
ember_02e62b80198a.exe,75920,4.51,7.795,7,0,0
ember_f9e3164dfc17.exe,2374307,13.02,5.338,290,1,0
ember_67263bba3878.exe,2500096,15.21,5.493,1,0,0
ember_094b045df430.exe,59124,26.9,4.475,194,0,0
ember_a38938a747e7.exe,10485760,0.91,4.664,133,2,0
ember_583bfe4d71c0.exe,26624,35.38,3.441,191,0,0
ember_07d6e3d76a90.exe,229376,9.48,1.319,0,0,0
ember_0d5f5fe184da.exe,367896,4.65,6.435,11,0,0
ember_2a9968e13fff.exe,161592,43.23,4.753,0,0,0
ember_8468c0968c58.exe,317536,36.08,2.972,175,0,0
ember_00bdcdfc76cf.exe,405504,19.98,5.243,136,1,0
ember_d7c90709b963.exe,3584,67.49,2.946,1,0,0
ember_dddd21833ede.exe,16649,24.7,4.474,54,0,0
ember_3b5192d05796.exe,2777088,31.83,4.213,7,0,0
ember_35f3fdd2c5ce.exe,182264,6.72,7.551,3,0,0
ember_3b520f130304.exe,4096,18.55,3.864,0,0,0
ember_48ba60eddc6c.exe,419600,34.44,3.46,1,0,0
ember_c938239f53bc.exe,8192,21.79,0.99,0,0,0
ember_6bff5fb51f1a.exe,95748,15.03,1.229,0,0,0
ember_6ef385afcfb3.exe,5002148,0.83,6.125,146,0,0
ember_900d47b40579.exe,10484722,0.81,4.517,135,2,0
ember_53176014f395.exe,22016,37.27,3.287,1,0,0
ember_612fdc50ecab.exe,1171456,17.1,3.176,168,0,0
ember_04ce974626b4.exe,30208,31.61,3.59,1,0,0
ember_d73dcb953de0.exe,989184,25.77,3.661,1,0,0
ember_9ee8ee120521.exe,201728,16.69,6.008,8,0,0
ember_d238d9c00c28.exe,5000152,1.21,5.212,154,0,0
ember_d5dac65cd4c7.exe,11264,71.6,1.556,0,0,0
ember_0e8148f11fea.exe,80000,19.24,4.726,92,2,0
ember_c283b1c04708.exe,5003232,0.64,4.415,8,0,0
ember_e0f6a3472147.exe,5000695,3.66,4.105,447,3,0
ember_8caeff84773c.exe,3007232,28.28,3.012,359,3,0
ember_a3e4c7298664.exe,225280,13.35,4.395,50,1,0
ember_9f7b8f336980.exe,2110861,1.42,4.42,63,0,0
ember_2f50f05157cd.exe,5002893,0.43,5.859,98,0,0
ember_74c1ed1a8199.exe,5003364,1.32,5.533,154,0,0
ember_133ea97bdd5f.exe,368532,23.98,3.478,1,0,0
ember_03dc899a5c15.exe,441592,15.48,4.028,131,1,0
ember_fb4fccf89fc4.exe,800000,17.87,3.213,0,0,0
ember_c2ae967779c9.exe,149545,15.55,2.934,132,2,0
ember_305e93f44990.exe,921600,13.01,5.742,338,1,0
ember_6d3aae37416a.exe,1095680,7.53,4.731,1,0,0
ember_341ba819bca4.exe,5002552,0.67,5.284,204,1,0
ember_85b2cc6f1ef1.exe,169192,12.89,4.726,171,0,0
ember_52b2384fb835.exe,609488,11.99,5.201,52,1,0
ember_08bfbd569048.exe,219000,0.25,3.16,0,0,0
ember_47b1a0e72d63.exe,65296,23.0,4.497,70,1,0
ember_41f510df2729.exe,109796,16.81,4.863,542,0,0
ember_ad5f4eb39f60.exe,82432,20.15,5.261,243,0,0
ember_41b986745ec8.exe,576000,49.13,2.402,1,0,0
ember_36c2548a5ca5.exe,61960,18.89,4.159,86,1,0
ember_0cb728019468.exe,231424,40.73,3.032,1,0,0
ember_8a9849137b6f.exe,12800,54.79,3.811,0,0,0
ember_94078566c845.exe,27667,42.2,3.586,56,0,0
ember_19838bfc29ca.exe,1824680,2.67,5.518,167,2,0
ember_c85fd83ca6e6.exe,68528,26.64,3.684,1,0,0
ember_cbc0b8a00e5c.exe,3072,59.05,3.909,0,0,0
ember_f0912a54a341.exe,262144,14.01,1.641,0,0,0
ember_d3545cbf8655.exe,12288,13.56,1.303,0,0,0
ember_c913f94962fc.exe,192582,12.57,1.281,0,0,0
ember_7d26c77578b2.exe,1604096,1.77,4.354,1,0,0
ember_c0c4c27271b8.exe,201216,14.61,4.598,1,0,0
ember_2c233a8567ce.exe,50176,32.34,2.648,81,1,0
ember_446687b81d6e.exe,29502,16.22,1.581,0,0,0
ember_7fbcf64a017e.exe,5000912,0.67,5.286,204,1,0
ember_14f2bbdcc099.exe,434182,17.51,5.498,195,1,0
ember_a5f31ef1097b.exe,23584,19.83,3.501,1,0,0
ember_143a98885723.exe,217160,12.24,4.66,120,1,0
ember_238e3ba562c1.exe,4102656,1.8,4.507,2,0,0
ember_26b14c1ad017.exe,181760,44.33,3.2,1,0,0
ember_8095d914fe2f.exe,4096,93.53,0.0,0,0,0
ember_ae03ad321f91.exe,615424,23.9,4.277,1,0,0
ember_c4e2e7491a73.exe,367908,4.67,6.435,11,0,0
ember_759f4fdaee25.exe,45016,39.5,3.639,114,1,0
ember_db317709dc66.exe,4906040,17.4,5.705,646,2,0
ember_d3b3db420f12.exe,185622,14.22,1.241,0,0,0
ember_ffb0f8e65575.exe,10484712,0.5,6.761,2,0,0
ember_94cc95e93df3.exe,127488,18.59,4.928,68,1,0
ember_67798e4400c3.exe,595387,15.82,5.124,193,0,0
ember_88bfbf20455f.exe,57856,20.1,4.576,68,0,0
ember_2d7b486f9390.exe,1244672,1.18,5.632,1,0,0
ember_d165154aa3ce.exe,5230652,18.9,5.628,589,1,0
ember_6fb53b7ea79b.exe,122880,28.22,4.726,162,1,0
ember_0089c4c674bc.exe,107008,32.58,3.507,1,0,0
ember_98704d5dee35.exe,2339768,86.31,0.831,0,0,0
ember_d37dcdd56597.exe,759808,23.36,4.492,249,1,0
ember_1b9a7b047f4d.exe,289043,1.11,3.961,0,0,0
ember_2200cd2d837d.exe,55296,53.56,3.842,0,0,0
ember_c81dc7c7b4f5.exe,266240,25.98,5.435,282,0,0
ember_ff286d878364.exe,731681,14.97,4.765,18,0,0
ember_b0f3bf4f2567.exe,1583187,2.23,5.366,59,0,0
ember_50abf0ab80c1.exe,185969,31.48,5.037,215,1,0
ember_57a4ef38e853.exe,1850880,16.08,3.61,300,5,0
ember_537c4e2b4ea6.exe,280015,23.65,5.044,105,1,0
ember_62da8536bf2b.exe,140800,32.69,4.237,181,0,0
ember_7082a584b69b.exe,54269,15.45,1.269,0,0,0
ember_0529e23a4b75.exe,363000,13.42,5.148,94,1,0
ember_55a7c5612716.exe,7680,51.43,2.316,0,0,0
ember_0668b7f87535.exe,572095,3.12,4.033,53,1,0
ember_a0396e201f62.exe,5000955,0.72,5.442,154,0,0
ember_95d7feebe101.exe,7520962,22.14,4.793,354,0,0
ember_253c680a3011.exe,1196050,17.25,1.26,0,0,0
ember_518965ffc15f.exe,5002033,0.66,5.557,154,0,0
ember_fb2cc4addd2b.exe,174704,28.08,5.441,76,1,0
ember_f08edae2a4af.exe,144896,6.68,3.733,1,0,0
ember_bba725a95921.exe,192640,97.06,0.124,0,0,0
ember_a029492635bc.exe,76288,24.3,3.752,1,0,0
ember_5bc074acf4ea.exe,139776,21.73,5.205,119,0,0
ember_643112409a47.exe,2661888,14.97,5.662,597,2,0
ember_95c7d912e62c.exe,791892,5.24,5.232,233,2,0
ember_71d03429ce29.exe,1644032,30.33,3.641,1,0,0
ember_654e9c31bad5.exe,68096,18.28,4.462,47,1,0
ember_07e1f51771e9.exe,6656,48.44,3.261,1,0,0
ember_e4658ca98eb9.exe,2224319,15.27,5.785,547,2,0
ember_38a287ef824f.exe,262656,6.24,7.807,0,0,0
ember_823a595aa86f.exe,10485760,0.67,4.346,167,1,0
ember_7169038096d6.exe,18988,29.57,4.341,41,1,0
ember_c572136c2a14.exe,728576,14.07,4.73,506,0,0
ember_1104438ac9c9.exe,220624,11.96,5.333,228,4,0
ember_f002f4e0c578.exe,5001542,1.59,5.351,174,2,0
ember_0a3777e7c4d8.exe,36864,30.0,3.482,1,0,0
ember_2b4927091b1a.exe,51200,15.04,4.39,1,0,0
ember_5d8eaa167e97.exe,5003337,0.8,5.556,154,0,0
ember_d0cb4e7b65ab.exe,2508800,7.66,4.898,1,0,0
ember_037519188e3c.exe,5003568,11.66,4.29,638,1,0
ember_da9decd823f7.exe,53248,43.01,3.52,1,0,0
ember_32d835025584.exe,1578425,0.52,6.274,6,0,0
ember_e95193d9803b.exe,274824,19.08,5.454,121,1,0
ember_c4ba140d9b8e.exe,595456,48.25,2.491,1,0,0
ember_4559e4645370.exe,244056,58.02,3.846,38,1,0
ember_eb095d1a3a5b.exe,243200,25.73,3.599,1,0,0
ember_580f5dd7de36.exe,144040,23.59,3.827,1,0,0
ember_4a1285523503.exe,385536,2.16,6.85,0,0,0
ember_cc327f846377.exe,2170880,23.4,2.633,194,0,0
ember_faa68b1b6ea9.exe,798542,14.35,1.095,0,0,0
ember_b37cdc98d71c.exe,228585,13.05,0.909,0,0,0
ember_71926b0d3c44.exe,606208,14.86,3.818,1,0,0
ember_7861460d0afb.exe,281248,0.79,6.984,0,0,0
ember_3cb2db6862c9.exe,807711,14.18,1.098,0,0,0
ember_35058fb1a9e9.exe,181248,12.21,4.582,1,0,0
ember_c52f8f941ec5.exe,810844,14.13,1.099,0,0,0
ember_8f38ffd9af18.exe,877600,26.92,1.768,0,0,0
ember_a78f7c4db87a.exe,998688,42.33,5.144,166,1,0
ember_31e966d4d907.exe,2420736,38.38,3.823,12,0,0
ember_66c328784c9f.exe,671592,21.18,4.759,237,3,0
ember_39184080f253.exe,149372,5.52,6.146,154,0,0
ember_fe40f91f3315.exe,38912,31.23,3.485,1,0,0
ember_73678b0a3611.exe,1896448,21.09,3.753,163,0,0
ember_5dd405b10a8a.exe,1152,56.77,4.17,0,0,0
ember_b419deb84a9e.exe,595920,20.7,3.878,1,0,0
ember_49558b5a2e33.exe,49683,29.41,3.616,89,0,0
ember_eb40cba2e666.exe,132221,21.07,4.904,94,1,0
ember_5f48afde6add.exe,37200,44.66,5.873,94,0,0
ember_44c75fdde764.exe,790528,16.77,5.774,305,1,0
ember_8c9b8ccc87bd.exe,447716,7.08,4.549,67,1,0
ember_8422419a9647.exe,1572344,22.29,3.673,0,0,0
ember_35054aa47d31.exe,19968,29.3,3.838,1,0,0
ember_a4cd0d496efd.exe,5002807,1.11,4.35,122,2,0
ember_06f8e3651e61.exe,802064,14.28,1.096,0,0,0
ember_c475b37248e9.exe,130560,16.27,4.529,0,0,0
ember_1fc245c96199.exe,806352,16.64,5.347,173,2,0
ember_272603715db3.exe,109568,19.13,5.038,68,1,0
ember_4a2ea19f6076.exe,130716,14.56,3.929,97,0,0
ember_687347b05081.exe,76302,42.18,4.275,47,1,0
ember_4433a0fba5df.exe,2688398,0.61,5.189,8,0,0
ember_e1f15e850f6e.exe,319488,26.53,4.848,58,0,0
ember_fe6cc399a076.exe,943104,27.55,4.512,341,0,0
ember_e937de04adab.exe,26152,15.25,3.616,1,0,0
ember_68f4b6504cfc.exe,6172510,0.59,4.411,8,0,0
ember_07291ffb5e01.exe,524288,38.73,5.134,813,1,0
ember_a08eff5eab62.exe,344879,3.12,5.905,14,0,0
ember_7973ead1a252.exe,799868,14.32,1.095,0,0,0
ember_60d7809b39e4.exe,836608,10.96,4.844,1,0,0
ember_cb17162f0974.exe,1084472,16.28,5.175,191,3,0
ember_8b64c5e1e14c.exe,269824,15.34,5.026,225,2,0
ember_11ba627ed4ae.exe,5003680,1.42,4.374,167,1,0
ember_6e7b6ff716a7.exe,4030403,0.87,6.277,133,0,0
ember_4eaa018458b6.exe,46592,27.75,3.437,1,0,0
ember_818b68d89fab.exe,809758,14.15,1.098,0,0,0
ember_8ed356df3b71.exe,70470,1.52,3.999,0,0,0
ember_44c62bc18e4d.exe,835584,50.77,3.303,1,0,0
ember_f999f1a6f3e3.exe,118784,36.81,2.899,146,0,0
ember_48c49d206aab.exe,161280,26.68,3.524,1,0,0
ember_6ae7a71f20e5.exe,1658240,3.36,5.518,121,1,0
ember_848f9ed864d9.exe,68152,17.88,4.691,0,0,0
ember_12f4bf32d792.exe,4147200,21.45,4.513,1,0,0
ember_8bc552f91088.exe,122368,31.65,3.486,1,0,0
ember_1a2deea1071c.exe,802443,14.28,1.096,0,0,0
ember_64b156aead5f.exe,393216,22.72,3.052,125,0,0
ember_5c0c14fb8374.exe,1578863,2.52,4.592,88,0,0
ember_83efadfceea7.exe,4820611,1.39,4.336,89,2,0
ember_7b177e9326b1.exe,4502016,21.77,3.828,811,1,0
ember_80f0a8203166.exe,19829584,22.72,4.155,666,2,0
ember_647b4517d034.exe,17408,26.81,5.421,20,1,0
ember_5535f9c8f728.exe,276768,50.16,4.436,188,1,0
ember_805b6d393ceb.exe,150528,52.21,3.155,1,0,0
ember_f91eabd51eb8.exe,3834352,12.57,5.344,340,2,0
ember_064a2ebf2e6a.exe,160944,9.95,5.251,40,1,0
ember_782d3a6684f7.exe,19632,27.78,4.21,22,0,0
ember_9256656ba548.exe,454656,20.07,5.383,332,2,0
ember_9f28e4e77a5a.exe,20480,57.77,3.78,1,0,0
ember_cdfc559a0ed3.exe,84979,32.53,4.662,91,1,0
ember_37d6e680a8f2.exe,1421475,16.61,4.755,417,1,0
ember_8d53cc78226a.exe,547183,6.32,1.318,0,0,0
ember_e7876687d02f.exe,1341688,17.39,5.793,519,4,0
ember_040c01a2ee82.exe,5002038,1.22,3.534,107,0,0
ember_0f1c63963cdb.exe,11776,36.72,3.399,1,0,0
ember_d587153e43c0.exe,2469888,34.59,4.99,7,0,0
ember_f8c45e6a9380.exe,46408,26.77,3.48,1,0,0
ember_8d6a2151ddc9.exe,1372160,80.17,2.476,0,0,0
ember_58a354fd994a.exe,1605019,22.04,1.899,0,0,0
ember_ec1064dad002.exe,61952,29.65,3.475,1,0,0
ember_cb707baf5068.exe,11776,40.06,3.187,1,0,0
ember_5c6c36dc4e21.exe,10485760,1.54,3.881,391,2,0
ember_f3bcfcab600f.exe,111104,19.02,4.965,65,1,0
ember_2f2bbebcdcf4.exe,1971256,48.97,3.107,1,0,0
ember_4531135d4058.exe,55808,35.23,3.49,103,1,0
ember_91f157d1838f.exe,18944,34.08,3.244,1,0,0
ember_3c0bb4313a98.exe,933888,78.2,0.298,0,0,0
ember_2b9c507ae6b0.exe,55434,12.91,1.326,0,0,0
ember_3fa3fc0a531b.exe,1165312,6.23,6.578,0,0,0
ember_bfb7ae93d5c8.exe,960,60.52,3.916,0,0,0
ember_02b9d74b5ec9.exe,1217536,17.18,5.818,469,0,0
ember_f50b6f1c3375.exe,798849,14.34,1.095,0,0,0
ember_1ea4ea4ffa8b.exe,56264,14.71,3.994,43,1,0
ember_dddb52ea7b68.exe,393672,11.23,0.916,0,0,0
ember_88708d7fe479.exe,26960,17.63,5.287,85,1,0
ember_09b054eb9df4.exe,164336,79.36,0.612,0,0,0
ember_13b19291417e.exe,1349528,19.19,5.218,548,2,0
ember_790a70240b09.exe,2148794,4.89,4.351,215,0,0
ember_145871c9ae88.exe,9216,38.4,4.784,0,0,0
ember_ee0b0e79697f.exe,1810796,11.24,4.876,257,2,0
ember_4d26025fff32.exe,2016,40.08,4.366,0,0,0
ember_0e27e466507b.exe,1482880,4.62,4.76,314,1,0
ember_f1b3fe070d85.exe,254976,16.13,4.31,1,0,0
ember_c2caa31ec8a2.exe,363112,22.93,4.527,44,1,0
ember_6ad2cd7fdad6.exe,303616,29.78,3.642,1,0,0
ember_2cdec18a04e7.exe,802610,14.27,1.096,0,0,0
ember_59e9ff845e26.exe,1470464,7.77,4.116,0,0,0
ember_12da75a7c488.exe,4505698,0.45,4.7,70,0,0
ember_00940f37a10b.exe,415232,20.41,5.466,286,1,0
ember_fe47d32d8feb.exe,637992,9.46,5.513,195,1,0
ember_a2d31cf1c754.exe,32768,31.02,3.152,1,0,0
ember_5072d8da56f4.exe,5001743,0.76,4.027,153,0,0
ember_32bc5aa525af.exe,9572832,10.63,4.946,0,0,0
ember_7d889defd01f.exe,1303552,1.12,6.807,21,1,0
ember_8e10f6e1a875.exe,409488,23.0,4.691,94,1,0
ember_71cea18ba71d.exe,51200,23.1,4.661,171,0,0
ember_fbef69cb7afa.exe,6111232,1.3,6.368,149,2,0
ember_2f39ba7a86f0.exe,1667072,38.93,3.823,12,0,0
ember_07831ad7287d.exe,8192,36.73,3.142,1,0,0
ember_3fbf6565dd91.exe,136386,20.93,4.693,145,1,0
ember_f1050d6e365f.exe,641968,14.21,1.094,0,0,0
ember_bd4cdc3178f0.exe,978992,9.81,5.51,381,2,0
ember_93c165703350.exe,637992,9.46,5.513,195,1,0
ember_484c3e54417a.exe,251976,14.03,5.056,608,1,0
ember_865ce52eed5f.exe,181131,1.24,3.961,0,0,0
ember_0be3577b0327.exe,10752,39.03,3.411,1,0,0
ember_00158ed7b0d3.exe,54616,27.98,3.429,1,0,0
ember_87f39e9f859d.exe,34944,11.67,3.444,1,0,0
ember_b58f4f2e24b2.exe,69632,1.28,1.997,0,0,0
ember_4ad33e6e5f86.exe,318464,22.43,3.733,1,0,0
ember_71c3753c97b3.exe,913412,40.38,4.461,433,1,0
ember_0a24010016df.exe,60891,13.33,1.953,0,0,0
ember_515b7f17796c.exe,122480,17.36,4.639,232,1,0
ember_813df5f2569c.exe,970752,53.22,1.985,288,1,0
ember_cbd76e7b63c4.exe,41984,35.93,2.498,87,1,0
ember_cf0505204dd2.exe,489472,25.15,3.505,1,0,0
ember_d09c1e10d088.exe,28105,45.16,3.584,30,0,0
ember_35946986c05e.exe,90112,32.56,3.131,118,0,0
ember_194ab453246f.exe,277504,18.03,5.496,114,2,0
ember_6fd73393bce9.exe,57088,28.8,4.366,79,1,0
ember_b17acf7b8964.exe,2858496,1.03,4.577,1,0,0
ember_2cc3bb2fc8f8.exe,4000354,0.9,5.556,154,0,0
ember_abc7ddaaa57e.exe,2339768,12.57,5.298,190,2,0
ember_35bd0582bb05.exe,2105618,22.71,3.975,1177,0,0
ember_c9f78f357863.exe,93696,47.62,3.778,0,0,0
ember_c2eade27da01.exe,19368304,0.48,4.615,152,0,0
ember_5a779bec5ffe.exe,10482852,0.63,4.903,165,0,0
ember_91af0e78ef2b.exe,195072,28.16,3.631,1,0,0
ember_ea03a46faf63.exe,74240,16.02,4.827,1,0,0
ember_566e4ad18be7.exe,64880,34.3,3.339,60,0,0
ember_23fd07da191c.exe,5000020,0.46,7.102,50,0,0
ember_3722e83c35fa.exe,48128,19.65,4.025,1,0,0
ember_2dbeed89d882.exe,19072,21.53,3.58,1,0,0
ember_df1dbcaa3468.exe,288732,27.12,4.487,173,1,0
ember_174e33cd6344.exe,300132,7.52,5.178,165,0,0
ember_4393e158aac4.exe,806179,14.21,1.097,0,0,0
ember_badda6cb0143.exe,10480825,0.57,4.52,167,0,0
ember_7ddba6ad5ce6.exe,1257472,11.03,4.572,428,2,0
ember_bc2828c11b44.exe,5001396,1.49,4.332,122,2,0
ember_9ac6231adca5.exe,5632,53.64,3.987,0,0,0
ember_7a8af275a5e0.exe,28792,24.97,3.522,1,0,0
ember_584c00717886.exe,74240,5.46,6.078,1,0,0
ember_42982f3f8df0.exe,667648,12.3,3.532,1,0,0
ember_77fcb3c1289c.exe,1786368,25.16,3.111,0,0,0
ember_628773d4f0b4.exe,1271288,8.24,3.683,150,1,0
ember_1099875a1467.exe,313856,16.13,4.855,1,0,0
ember_9ee6f7d1ddce.exe,278016,29.0,3.15,102,1,0
ember_0f1df06a47a2.exe,49152,17.38,1.246,0,0,0
ember_bdf9ef7e3d21.exe,637992,9.46,5.513,195,1,0
ember_a9acc2703684.exe,2406400,17.7,5.376,1,0,0
ember_bbc16862f648.exe,22968,11.54,3.482,1,0,0
ember_022552902429.exe,2685440,2.13,4.455,119,1,0
ember_e952145ce315.exe,1925632,54.5,2.537,1,0,0
ember_adb2b8cc739c.exe,2727320,16.12,5.475,587,1,0
ember_807d7c5a6a1c.exe,362630,14.63,4.662,17,0,0
ember_2284bf5db0e8.exe,42735,10.47,5.616,6,0,0
ember_906d042db1a0.exe,1230336,3.36,2.296,1,0,0
ember_34a21c64c78f.exe,97792,21.99,4.509,79,0,0
ember_0bb21aed2d79.exe,132992,9.99,5.598,151,0,0
ember_4801de067180.exe,5001336,0.46,7.355,7,0,0
ember_3ecab6bb186b.exe,460314,5.69,6.234,124,1,0
ember_089d7522a520.exe,310290,22.39,1.977,0,0,0
ember_25d55be5cbca.exe,809876,14.15,1.098,0,0,0
ember_3e706df346f7.exe,5002647,1.11,4.349,122,2,0
ember_5af035bcab18.exe,739049,2.16,4.585,84,0,0
ember_69518a56654b.exe,4001792,5.42,4.432,120,2,0
ember_611fa9712e61.exe,873472,15.59,5.242,15,0,0
ember_976fe39acb3f.exe,253039,8.18,5.737,104,1,0
ember_ac983b785933.exe,409600,19.07,3.417,311,1,0
ember_fd17306f1069.exe,46080,54.29,3.484,0,0,0
ember_2f88302c33ce.exe,1172216,13.54,5.211,471,1,0
ember_b17057c28341.exe,3145496,14.56,4.78,69,1,0
ember_2e09f986899c.exe,83328,6.93,7.762,0,0,0
ember_cd2cbe6e39c6.exe,5001216,0.95,5.746,146,1,0
ember_9df7898e20b3.exe,524288,5.11,6.045,0,0,0
ember_d302d330a105.exe,5122219,1.2,5.523,154,0,0
ember_eb20c22852e5.exe,221184,11.06,3.562,83,0,0
ember_4cc46717c784.exe,1517056,3.73,4.71,1,0,0
ember_ea0e9aac8848.exe,525600,11.66,4.281,1,0,0
ember_e0cc0bfb76ba.exe,5002294,0.8,5.556,154,0,0
ember_7d57ee064aa3.exe,801817,14.29,1.096,0,0,0
ember_56e0dcc6e9f3.exe,4819556,3.93,4.888,272,2,0
ember_ae2fc9c044ad.exe,805372,14.23,1.097,0,0,0
ember_a97047b7af0e.exe,921600,72.73,0.558,0,0,0
ember_a81177168852.exe,139264,24.99,3.659,97,0,0
ember_036a52a3cafb.exe,110896,24.72,4.611,128,2,0
ember_5102fcd6b180.exe,446464,10.54,6.363,10,0,0
ember_f98b02bb1da7.exe,432544,10.72,5.511,167,2,0
ember_c753cd27d33a.exe,155648,31.33,3.415,1,0,0
ember_26ac444fdc15.exe,856064,22.79,5.401,0,0,0
ember_b5a70411e741.exe,471936,11.19,5.517,121,1,0
ember_476e5b956a0b.exe,637992,9.46,5.513,195,1,0
ember_32e519495e5c.exe,106496,33.61,4.537,157,0,0
ember_116e080abd96.exe,1402408,1.64,6.795,19,0,0
ember_ee5669f3ce85.exe,1859584,6.12,4.475,1,0,0
ember_8375e2c205de.exe,118076,12.09,4.444,233,1,0
ember_7ca43627983d.exe,242424,16.11,4.571,208,1,0
ember_7de4ba371fc8.exe,155648,22.28,5.62,120,1,0
ember_e1b5cd96077e.exe,496984,22.55,5.219,436,2,0
ember_2ae57ae2cdf8.exe,33528,23.44,3.727,1,0,0
ember_a7c89e5d0d7a.exe,2785787,18.81,4.436,536,0,0
