Dosya_Adi,Boyut_Bayt,Sifir_Orani,Ortalama_Entropi,Toplam_API,Supheli_API,Etiket
ember_312db497bdc2.exe,123392,18.59,4.251,11,0,1
ember_f6aee95b98ce.exe,139264,20.26,5.557,54,0,1
ember_f13331322411.exe,966124,5.67,4.053,2,0,1
ember_a1238224928e.exe,135168,19.5,5.087,58,0,1
ember_0deeeb00f249.exe,478208,5.77,4.271,1,0,1
ember_015277ba487c.exe,2028832,33.47,5.007,16,0,1
ember_953e737257f9.exe,374616,5.88,6.23,125,0,1
ember_549dc500e947.exe,361472,51.0,4.903,68,1,1
ember_780e0347c588.exe,2855936,2.21,6.195,75,1,1
ember_eb719455663f.exe,961944,5.69,4.053,2,0,1
ember_0cab18a7bfc1.exe,155648,18.89,6.131,104,0,1
ember_2ae8c961c6fc.exe,963914,5.68,4.053,2,0,1
ember_cc587adcb09f.exe,964394,5.68,4.053,2,0,1
ember_20481d1b88aa.exe,460288,5.2,6.116,86,2,1
ember_5f54bdfc24e1.exe,966834,5.66,4.053,2,0,1
ember_ba90d3820fd7.exe,795136,1.77,5.222,15,0,1
ember_69cec02ac165.exe,222544,17.54,6.234,154,0,1
ember_bbb606258d5b.exe,327684,34.24,3.518,47,0,1
ember_e4f8b298b88b.exe,229376,15.39,6.034,103,1,1
ember_89603e333818.exe,2651136,64.65,5.107,81,1,1
ember_f53400813bb1.exe,964164,5.68,4.053,2,0,1
ember_244604a4f916.exe,1250816,6.76,6.766,114,1,1
ember_4cb81b6c1b89.exe,965424,5.67,4.053,2,0,1
ember_59a6154bb921.exe,964174,5.68,4.053,2,0,1
ember_8cb16f86e65c.exe,971004,5.64,4.053,2,0,1
ember_117193018b1b.exe,500224,20.26,4.64,127,2,1
ember_f8e2f7fa569c.exe,416768,18.06,5.314,136,2,1
ember_780b7311267c.exe,724992,8.41,5.805,161,1,1
ember_c9e4916c7944.exe,966294,5.66,4.053,2,0,1
ember_ccef86e5796d.exe,329728,2.76,5.149,20,0,1
ember_f0cefc6d20d8.exe,208896,30.46,4.792,14,0,1
ember_18f0dcac42fa.exe,139264,20.26,5.557,54,0,1
ember_7ced329b8e18.exe,246093,3.76,5.634,91,1,1
ember_648e76e196d8.exe,967054,5.66,4.053,2,0,1
ember_82535e655854.exe,612352,17.74,4.276,1,0,1
ember_a05e640f7fab.exe,3584,74.33,3.268,8,0,1
ember_c3d0c533e6e4.exe,236802,21.98,4.967,156,2,1
ember_07e42217d5e2.exe,964714,5.67,4.053,2,0,1
ember_1b7948b1441f.exe,964314,5.68,4.053,2,0,1
ember_4ed3a31e37da.exe,157660,58.54,4.055,55,0,1
ember_5e6afde6b455.exe,888868,14.82,4.47,467,4,1
ember_089e882bbbdb.exe,248160,4.78,7.115,19,0,1
ember_2ff42bf70826.exe,34156,6.99,5.721,31,0,1
ember_7cfcd3f73ee3.exe,741728,16.74,5.564,244,0,1
ember_5d7aeed34905.exe,963754,5.68,4.053,2,0,1
ember_a31644f1e8c5.exe,126464,30.81,4.287,44,0,1
ember_6518d03b2573.exe,559848,12.15,5.847,185,2,1
ember_0919cf2ea21c.exe,757760,16.96,4.418,20,0,1
ember_7d8ea9d2d56e.exe,226600,9.47,2.781,87,1,1
ember_1605008579be.exe,964484,5.67,4.053,2,0,1
ember_6c5553cc697a.exe,246125,3.76,5.634,91,1,1
ember_ff9232062d17.exe,1077032,23.08,4.831,88,1,1
ember_d11652de7061.exe,243491,3.42,7.578,10,0,1
ember_26192acca508.exe,963254,5.68,4.053,2,0,1
ember_81eeb47c0769.exe,965634,5.67,4.053,2,0,1
ember_4f3ab479b819.exe,880162,21.73,4.055,55,0,1
ember_4f44b3b34697.exe,91342,21.42,5.078,30,0,1
ember_4636243e51df.exe,82377,6.74,5.824,3,0,1
ember_d90a8c284ff4.exe,4447744,75.77,3.43,66,2,1
ember_d9924eb5d9f2.exe,442368,8.9,4.295,1,0,1
ember_5c910c216683.exe,343574,6.03,5.037,61,0,1
ember_bb9a398cb6ed.exe,139264,20.26,5.557,54,0,1
ember_b94c05740b6e.exe,963864,5.68,4.053,2,0,1
ember_7cc4ac09914e.exe,966294,5.66,4.053,2,0,1
ember_991a5f29314b.exe,1339392,43.83,5.657,0,0,1
ember_1d32617e4c3d.exe,966414,5.66,4.053,2,0,1
ember_d66bf4610796.exe,139264,20.26,5.557,54,0,1
ember_9f263a519e67.exe,180224,34.77,5.499,42,0,1
ember_809692ea5078.exe,343384,6.08,5.037,61,0,1
ember_8b1dbd3ef3a8.exe,962904,5.68,4.053,2,0,1
ember_89d74f4e03fc.exe,139264,20.26,5.557,54,0,1
ember_c86468412cac.exe,966404,5.66,4.053,2,0,1
ember_240ca9cb8abd.exe,591976,24.58,4.124,63,0,1
ember_96ce1da7032b.exe,139264,20.26,5.557,54,0,1
ember_11b39807852b.exe,323072,21.62,5.096,80,2,1
ember_5d8e847f46c4.exe,343452,6.08,5.037,61,0,1
ember_2637a13474ca.exe,525232,72.37,4.482,105,3,1
ember_11d68fdd3d50.exe,585728,17.8,4.539,198,2,1
ember_aa177ff65996.exe,960776,37.98,3.748,60,0,1
ember_24de36afd88f.exe,965684,5.67,4.053,2,0,1
ember_bc6d5999c28e.exe,94870,44.81,4.389,1,0,1
ember_62c13b8c4d05.exe,500224,20.26,4.64,127,2,1
ember_cb7ebcecb6aa.exe,862647,1.85,6.688,7,0,1
ember_a5dc5f37943e.exe,456704,16.26,4.218,43,1,1
ember_f4c6233a7b8b.exe,237568,18.19,5.264,106,1,1
ember_5c805fd70a66.exe,343472,6.04,5.037,61,0,1
ember_f3a30a45da32.exe,112758,72.16,3.751,28,1,1
ember_c6ce2e19596c.exe,155648,18.89,6.131,104,0,1
ember_1dde22f0311b.exe,2105344,62.86,5.59,73,1,1
ember_c958fb348fd9.exe,139264,20.26,5.557,54,0,1
ember_0514af260168.exe,126939,10.92,5.704,54,0,1
ember_c3e682f5383c.exe,503808,10.28,6.601,102,1,1
ember_a2abbc83a43e.exe,965024,5.67,4.053,2,0,1
ember_fc4d264d0320.exe,632008,39.4,3.323,58,0,1
ember_a9f41ef23036.exe,966634,5.66,4.053,2,0,1
ember_b7a53d32c15a.exe,3723264,90.09,4.568,78,0,1
ember_459f8d96d0c2.exe,180224,34.69,5.498,39,0,1
ember_ea1e01987faf.exe,1092614,19.64,5.142,469,4,1
ember_c5e3e37d8e4b.exe,183808,42.64,4.192,56,0,1
ember_db2df5a6a223.exe,525232,72.37,4.482,105,3,1
ember_49143e2a7e72.exe,2284021,16.04,5.673,594,2,1
ember_0fdde7f1bfbb.exe,965394,5.67,4.053,2,0,1
ember_f4790fd9c303.exe,966234,5.66,4.053,2,0,1
ember_1aeb8c0fdc56.exe,966854,5.66,4.053,2,0,1
ember_5e1e61a77ea5.exe,525195,72.38,4.482,105,3,1
ember_3763fe918033.exe,964494,5.67,4.053,2,0,1
ember_224a05fbfdd9.exe,1040831,23.0,3.938,95,0,1
ember_7b5929e1bd64.exe,139264,20.26,5.557,54,0,1
ember_18b16b19c4f3.exe,983040,0.82,3.645,24,1,1
ember_f00298eaadda.exe,303104,35.23,4.172,132,1,1
ember_9b6dca4d6ac8.exe,380416,13.65,5.972,164,1,1
ember_7ab88fb50468.exe,155648,18.89,6.131,104,0,1
ember_db18b7db506b.exe,1562624,49.02,5.113,73,1,1
ember_dd66289f2ab4.exe,4350464,54.99,4.23,64,2,1
ember_993382df514f.exe,289547,21.32,5.598,10,0,1
ember_3785cef7cc21.exe,3637248,1.37,3.928,2,0,1
ember_8d5658793657.exe,982528,0.79,4.68,29,1,1
ember_fa8a84be0fa2.exe,626768,40.36,3.322,58,0,1
ember_3b4e6a36e52a.exe,405504,13.81,5.037,24,0,1
ember_c2c1ba744e33.exe,924276,47.86,6.208,49,1,1
ember_a0a16920e5f1.exe,246784,14.64,4.484,85,0,1
ember_cda08d6f52dc.exe,126907,10.92,5.704,54,0,1
ember_fdc144d6ade1.exe,965454,5.67,4.053,2,0,1
ember_bbe3316a8ba8.exe,1003600,4.53,6.136,96,1,1
ember_7cdf4011953c.exe,1200936,16.52,5.911,433,2,1
ember_ffa575af6566.exe,88576,2.59,4.878,1,0,1
ember_ae3b6a0b00f4.exe,965334,5.67,4.053,2,0,1
ember_478608f56359.exe,256000,11.4,5.594,34,1,1
ember_cdc6fc24be43.exe,298486,60.81,3.658,105,3,1
ember_4ca1233f91da.exe,213504,1.44,5.155,15,1,1
ember_4e8eb80a356d.exe,1250816,6.77,6.766,114,1,1
ember_6ef848a07b2b.exe,81920,18.1,4.406,1,0,1
ember_b92ca33ec911.exe,972904,38.11,3.744,62,0,1
ember_353d7c8d2a07.exe,3584,74.33,3.274,8,0,1
ember_820c1adf0295.exe,139264,20.26,5.557,54,0,1
ember_50659cec9e51.exe,73728,11.13,3.653,3,0,1
ember_1d9996f77858.exe,155648,18.89,6.131,104,0,1
ember_c06930938fea.exe,559888,12.14,5.847,185,2,1
ember_cc2392721632.exe,876528,12.78,5.563,167,2,1
ember_29efaad9826c.exe,33792,2.82,4.61,3,0,1
ember_006a374f0bde.exe,274432,11.67,5.686,42,1,1
ember_ff27bacf22e2.exe,343436,6.04,5.037,61,0,1
ember_44629de590de.exe,2058752,31.78,5.463,114,2,1
ember_82d800065fb4.exe,346568,15.47,4.504,322,0,1
ember_bf5de5d40039.exe,1722880,49.15,5.182,114,1,1
ember_c0568df972d8.exe,151552,22.54,5.386,27,0,1
ember_4eea4ea6285b.exe,139107,28.9,4.055,55,0,1
ember_46d3fb3122d0.exe,139264,20.26,5.557,54,0,1
ember_faa691ea795d.exe,776192,3.28,4.611,1,0,1
ember_024a82b5d926.exe,966614,5.66,4.053,2,0,1
ember_3012cc9e550c.exe,967124,5.66,4.053,2,0,1
ember_356fa6c9a338.exe,966294,5.66,4.053,2,0,1
ember_d567d5789e4c.exe,116608,35.17,4.055,55,0,1
ember_eee08344ceb6.exe,964714,5.67,4.053,2,0,1
ember_94512ee003f7.exe,965724,5.67,4.053,2,0,1
ember_8a2eaad03dc1.exe,965164,5.67,4.053,2,0,1
ember_626b1c088764.exe,340482,12.06,4.737,239,1,1
ember_96920b82174a.exe,246061,3.77,5.634,91,1,1
ember_566b7a37258a.exe,982528,0.79,4.679,29,1,1
ember_4331c60ab78f.exe,139264,20.26,5.557,54,0,1
ember_31900420a552.exe,962054,5.69,4.053,2,0,1
ember_96033c6b303c.exe,804352,2.13,6.013,9,0,1
ember_d9f55ec7f46b.exe,139264,20.26,5.557,54,0,1
ember_88850687584a.exe,126877,10.92,5.704,54,0,1
ember_21c628ea7230.exe,542392,22.37,5.437,311,1,1
ember_8a25b2ab73a1.exe,967024,5.66,4.053,2,0,1
ember_d6542c306ce7.exe,1117696,1.93,4.596,2,0,1
ember_73e8e792b7e1.exe,2029058,16.01,5.533,0,0,1
ember_9124e6bb5ceb.exe,184320,17.54,4.538,107,1,1
ember_dde48eabcce6.exe,155648,18.89,6.131,104,0,1
ember_59b87ccafbce.exe,983040,4.93,6.234,7,0,1
ember_c72b1258e566.exe,180224,1.39,5.215,15,1,1
ember_6c2ef49a0517.exe,317952,3.28,5.31,15,1,1
ember_b268b3cd96ca.exe,559856,12.14,5.847,185,2,1
ember_a7073850c7db.exe,964964,5.67,4.053,2,0,1
ember_ef3317f0ec78.exe,139264,20.26,5.557,54,0,1
ember_911fe0a49997.exe,965504,5.67,4.053,2,0,1
ember_c4fcd8fa593b.exe,1154466,23.27,4.286,1,0,1
ember_576e4765410f.exe,966864,5.66,4.053,2,0,1
ember_b58520658814.exe,207360,10.16,5.516,1,0,1
ember_331aae290cff.exe,967454,5.66,4.053,2,0,1
ember_db451c4ed687.exe,155648,18.89,6.131,104,0,1
ember_c9bb294b3181.exe,343552,6.12,5.037,61,0,1
ember_7684b4fa427a.exe,135168,19.32,5.063,58,0,1
ember_4fd149d5fbc0.exe,175109,4.58,4.972,91,0,1
ember_3a659e1ebeec.exe,970094,5.64,4.053,2,0,1
ember_f336883a5e1c.exe,179712,1.39,5.223,15,1,1
ember_caa3778289b4.exe,356864,21.54,4.979,92,2,1
ember_6741e6e4234e.exe,196096,21.01,5.283,81,1,1
ember_e6002fe4008f.exe,965414,5.67,4.053,2,0,1
ember_96fda03379c8.exe,53200,28.31,5.074,92,1,1
ember_afff1abdd85b.exe,965474,5.67,4.053,2,0,1
ember_964e0f091712.exe,1053696,10.92,5.709,81,1,1
ember_1c28df707cac.exe,793096,5.16,3.993,2,0,1
ember_663e47ed0393.exe,343629,6.03,5.037,61,0,1
ember_6f39a2927967.exe,559832,12.14,5.847,185,2,1
ember_b2466914fac4.exe,401408,15.11,5.461,81,2,1
ember_e6f5075d73f4.exe,413235,12.84,6.213,146,1,1
ember_e495149ad616.exe,139264,20.26,5.557,54,0,1
ember_31769f926405.exe,1250816,6.76,6.766,114,1,1
ember_0e74d5644cfd.exe,968804,5.65,4.053,2,0,1
ember_e9935dbcf39c.exe,965104,5.67,4.053,2,0,1
ember_9471b7833474.exe,131086,5.59,4.373,103,1,1
ember_68f908ab7f32.exe,2730656,85.88,5.447,310,1,1
ember_be2368c763d1.exe,327680,18.08,5.078,35,0,1
ember_879ab69b4bd4.exe,1082880,29.8,4.725,89,1,1
ember_d2eb15ec709e.exe,963274,5.68,4.053,2,0,1
ember_0796d5e29d9e.exe,1802484,16.89,2.53,581,2,1
ember_9c1b9beb836a.exe,966524,5.66,4.053,2,0,1
ember_921e6a629584.exe,246053,3.77,5.634,91,1,1
ember_64d98638a23c.exe,964984,5.67,4.053,2,0,1
ember_45be5f047653.exe,155648,18.89,6.131,104,0,1
ember_ecdbc91ba2b6.exe,965744,5.67,4.053,2,0,1
ember_08e8d06bab3d.exe,372224,21.5,4.956,102,2,1
ember_a3e852d761fe.exe,102528,31.45,3.608,1,0,1
ember_0c53718a247c.exe,901034,37.0,3.005,90,1,1
ember_8b0f608aa3d2.exe,966104,5.67,4.053,2,0,1
ember_ff79ce86fecc.exe,966124,5.67,4.053,2,0,1
ember_4563ee97eef6.exe,139264,20.26,5.557,54,0,1
ember_6a7673e7343a.exe,965424,5.67,4.053,2,0,1
ember_938c9dccc96c.exe,86016,39.15,3.46,1,0,1
ember_2f2f265c0771.exe,139264,20.26,5.557,54,0,1
ember_d6c2f77a8870.exe,409600,24.08,5.003,60,2,1
ember_80fa8828550c.exe,409600,14.49,5.115,280,1,1
ember_1b5a8f00dd48.exe,100352,20.17,4.343,1,0,1
ember_a7ab966a45b7.exe,356864,21.54,4.979,92,2,1
ember_7f9ef2add76b.exe,384512,8.94,4.317,1,0,1
ember_8351ddc6da7f.exe,1032904,28.52,5.346,399,2,1
ember_146b706b3038.exe,965874,5.67,4.053,2,0,1
ember_83a52d0dc0bb.exe,3584,74.33,3.273,8,0,1
ember_4b9913352abf.exe,230636,5.84,5.62,157,0,1
ember_e8b83a2dd5a1.exe,964664,5.67,4.053,2,0,1
ember_2ccbf151a332.exe,135168,16.98,4.571,21,0,1
ember_a317890f82b9.exe,115712,11.24,7.988,3,0,1
ember_3efe38ec77c9.exe,32518,31.35,5.034,53,0,1
ember_8ba268c7dece.exe,109568,60.47,3.941,83,2,1
ember_8f7170d57f23.exe,503808,10.28,6.601,102,1,1
ember_078f3fe889b6.exe,208896,30.46,4.792,14,0,1
ember_6206f3f902eb.exe,691712,86.62,0.369,0,0,1
ember_847242662575.exe,246133,3.76,5.634,91,1,1
ember_6b1f8db0fa3d.exe,126933,10.91,5.704,54,0,1
ember_2eb5a0fb0f7e.exe,320377,14.78,5.499,105,2,1
ember_d89034d35496.exe,2376704,64.0,3.323,17,1,1
ember_b252d7a67ee1.exe,156745,77.35,3.071,6,0,1
ember_a65945eaeef8.exe,1036316,15.25,5.479,475,4,1
ember_7b2000787b8c.exe,963164,5.68,4.053,2,0,1
ember_48102244a206.exe,1605064,41.44,4.291,1,0,1
ember_fa16130e34a8.exe,375296,17.48,4.744,15,1,1
ember_d8c2a4f203c5.exe,444928,14.05,6.392,106,2,1
ember_4123e0e0e427.exe,966244,5.66,4.053,2,0,1
ember_f7acdb0a8400.exe,75734,18.49,5.318,16,0,1
ember_76f43df73768.exe,970184,5.64,4.053,2,0,1
ember_d9113f3d7413.exe,965534,5.67,4.053,2,0,1
ember_9b4c5465131f.exe,1119232,6.27,4.74,15,1,1
ember_ff3c4e5a0f2a.exe,965734,5.67,4.053,2,0,1
ember_a5449abeffc8.exe,966894,5.66,4.053,2,0,1
ember_77e9474f16cd.exe,350209,4.48,4.984,91,0,1
ember_dff97413d071.exe,965014,5.67,4.053,2,0,1
ember_69722cb9997f.exe,1482752,17.48,5.16,541,2,1
ember_c8a7a4bbdcdb.exe,266246,18.33,2.94,47,0,1
ember_1c51eea58264.exe,335223,3.42,5.225,165,0,1
ember_b88a725358ee.exe,970784,5.64,4.053,2,0,1
ember_1a96798d015d.exe,524288,7.41,5.209,83,1,1
ember_d3d648b7a02b.exe,1250816,6.76,6.766,114,1,1
ember_69730160b8fb.exe,3584,74.33,3.272,8,0,1
ember_bb654acb648a.exe,965594,5.67,4.053,2,0,1
ember_3de7a33e0bf9.exe,1353264,2.33,7.512,8,0,1
ember_30c54c28e06e.exe,964154,5.68,4.053,2,0,1
ember_43cb8249333c.exe,651614,13.85,5.408,149,1,1
ember_ba2e92a61f43.exe,881152,9.8,4.371,10,0,1
ember_8b9730e301e4.exe,246061,3.77,5.634,91,1,1
ember_a102b0146409.exe,343622,6.08,5.037,61,0,1
ember_25932ef5a1be.exe,94208,17.81,5.262,36,0,1
ember_008780cf8d2d.exe,720540,80.24,4.055,55,0,1
ember_18adaed5a6e5.exe,139264,20.26,5.557,54,0,1
ember_5fd71182e423.exe,86016,34.99,3.684,1,0,1
ember_f42f26979e44.exe,335872,27.47,3.877,96,1,1
ember_554f07bfb800.exe,1250816,6.76,6.766,114,1,1
ember_c8d96bdf24ed.exe,2178560,17.66,4.319,572,2,1
ember_88d4cc32cd12.exe,964084,5.68,4.053,2,0,1
ember_c9f828911890.exe,1053696,10.93,5.709,81,1,1
ember_ea748a300fbf.exe,962984,5.68,4.053,2,0,1
ember_c5fdcd1c7d60.exe,964594,5.67,4.053,2,0,1
ember_38deacb94650.exe,1440680,1.89,7.512,16,0,1
ember_d80f11e587a6.exe,1875968,67.15,5.779,17599,0,1
ember_8ee1b27e0b4c.exe,299517,15.3,4.973,57,0,1
ember_0682691a206c.exe,2164736,17.72,4.319,580,2,1
ember_72660fbe719f.exe,1995331,16.23,4.307,1,0,1
ember_cb291fd7589e.exe,671232,13.13,5.688,14,0,1
ember_da0152f3c471.exe,144896,33.34,3.231,1,0,1
ember_bf9a65feb29d.exe,1673216,3.26,6.007,72,1,1
ember_87c34c664187.exe,967334,5.66,4.053,2,0,1
ember_43188ae2f7f4.exe,967384,5.66,4.053,2,0,1
ember_07697fb0d20b.exe,968014,5.65,4.053,2,0,1
ember_5aa04837e5f3.exe,343437,6.04,5.037,61,0,1
ember_2794447d8fff.exe,4288512,68.39,4.78,113,2,1
ember_0634befc4740.exe,1560416,18.75,4.409,910,0,1
ember_68a5cea9daa5.exe,169888,14.34,5.413,112,2,1
ember_6498ad943ba4.exe,88576,2.59,4.878,1,0,1
ember_915ef9691ffc.exe,376832,19.1,6.291,114,0,1
ember_9849a7cfa8b2.exe,503808,10.29,6.601,102,1,1
ember_7c642e3a0e5d.exe,965474,5.67,4.053,2,0,1
ember_9d5dffe51180.exe,87314,8.52,6.687,5,0,1
ember_7770e3184b16.exe,1210368,30.97,3.982,70,2,1
ember_03060cc92799.exe,525289,72.36,4.482,105,3,1
ember_4b25733c1be9.exe,70240,38.65,4.914,58,0,1
ember_6e5e7968894c.exe,3584,74.33,3.274,8,0,1
ember_341e3bf48105.exe,961414,5.69,4.053,2,0,1
ember_dfe50f95b7c7.exe,305879,34.69,4.573,55,0,1
ember_bb8d0bfe8261.exe,963124,5.68,4.053,2,0,1
ember_3953529aefaf.exe,151552,26.33,5.143,106,1,1
ember_1d93e208e062.exe,965764,5.67,4.053,2,0,1
ember_52d1fa89b322.exe,315415,11.07,5.774,125,0,1
ember_5f42ff98a7f4.exe,246029,3.77,5.634,91,1,1
ember_f05a45abbd89.exe,88576,2.59,4.878,1,0,1
ember_3a0be0d03ab1.exe,966714,5.66,4.053,2,0,1
ember_2a74c16c3944.exe,964664,5.67,4.053,2,0,1
ember_4b85ad0097d7.exe,139264,20.26,5.557,54,0,1
ember_ebf7e07832c5.exe,126842,10.92,5.704,54,0,1
ember_a9da63300d4d.exe,1606424,1.28,4.697,8,0,1
ember_a5b09b22fe77.exe,965844,5.67,4.053,2,0,1
ember_026c80e117b9.exe,190448,6.48,7.797,2,0,1
ember_556c4bc79c3a.exe,962644,5.69,4.053,2,0,1
ember_8ad9634c966b.exe,525159,72.38,4.482,105,3,1
ember_00f9d43bdeb5.exe,439808,20.56,5.625,68,1,1
ember_575dfb4f3ddd.exe,965424,5.67,4.053,2,0,1
ember_fc40292df0ac.exe,1875920,1.8,5.304,213,1,1
ember_8bd03a72564d.exe,1144656,27.06,4.902,1,0,1
ember_6fac921c185f.exe,88576,2.59,4.878,1,0,1
ember_60e3b4d98d94.exe,847872,18.41,3.905,19,0,1
ember_99cdce1ba3f3.exe,970984,5.64,4.053,2,0,1
ember_a30c2b1ff0c0.exe,964894,5.67,4.053,2,0,1
ember_98bf2f9937fb.exe,813568,84.65,0.41,0,0,1
ember_0799b805e070.exe,628408,36.69,3.649,62,0,1
ember_5da22e2c703b.exe,88576,2.59,4.878,1,0,1
ember_a23f4cbf97ef.exe,1673216,3.26,6.007,72,1,1
ember_109bf1823c91.exe,1339392,43.83,5.66,0,0,1
ember_c4c4914beb77.exe,495616,11.8,5.083,7,0,1
ember_24870814fdac.exe,79058,21.31,5.222,52,0,1
ember_98b63b2d1265.exe,126943,10.91,5.704,54,0,1
ember_20a5a940f0d0.exe,1829888,27.02,6.056,65,1,1
ember_786ba0445d1c.exe,139264,20.26,5.557,54,0,1
ember_7e6b982e4354.exe,2855936,2.21,6.195,75,1,1
ember_e222458e9d5a.exe,213628,12.6,1.649,0,0,1
ember_61772eae66bf.exe,1673216,3.26,6.007,72,1,1
ember_7f123834545b.exe,965244,5.67,4.053,2,0,1
ember_aeb8b4c09a34.exe,444928,14.05,6.392,106,2,1
ember_c4d190d944a5.exe,152888,54.08,3.858,139,1,1
ember_f8cffefe79ff.exe,534016,13.0,4.722,15,1,1
ember_c15e32d4ca20.exe,965584,5.67,4.053,2,0,1
ember_e06e7982418e.exe,155648,18.89,6.131,104,0,1
ember_2ef8deaf47d4.exe,965064,5.67,4.053,2,0,1
ember_dccd3eafac46.exe,126977,10.91,5.704,54,0,1
ember_4b17413842f4.exe,972084,5.63,4.053,2,0,1
ember_8f9b71db6109.exe,145451,9.85,1.823,0,0,1
ember_714c23d99bab.exe,222544,17.56,6.233,154,0,1
ember_7d2608372ed7.exe,446468,29.86,4.949,109,1,1
ember_b4a84355fcf8.exe,964814,5.67,4.053,2,0,1
ember_6b18122aedb5.exe,5267459,34.76,3.399,13,0,1
ember_50af2889b2cd.exe,228352,1.36,5.152,15,1,1
ember_9a00e8855f3c.exe,110592,37.14,4.54,168,0,1
ember_b2c7f564ca9d.exe,188416,48.33,4.157,99,1,1
ember_b444b6675356.exe,135677,71.5,3.003,58,1,1
ember_f25909c0a644.exe,380928,17.17,4.739,15,1,1
ember_cff17b84ff9b.exe,258560,26.9,5.308,105,1,1
ember_4a8ead97e997.exe,757760,3.25,6.116,86,2,1
ember_ce51546b890f.exe,301160,10.09,5.73,147,1,1
ember_a43987c284a6.exe,964764,5.67,4.053,2,0,1
ember_5452580829fe.exe,969524,5.65,4.053,2,0,1
ember_5b722e60a70c.exe,271360,22.99,5.321,258,3,1
ember_ef6ce917b7ea.exe,965014,5.67,4.053,2,0,1
ember_f52c980e1169.exe,245837,3.77,5.634,91,1,1
ember_f1c4b5399bc4.exe,512000,5.82,5.708,69,1,1
ember_38f176b7ecd8.exe,966234,5.66,4.053,2,0,1
ember_50f2211135e2.exe,970454,5.64,4.053,2,0,1
ember_491bbd5eba86.exe,126985,10.91,5.704,54,0,1
ember_fb95edc81a41.exe,101888,25.38,4.917,67,1,1
ember_8cb6968373e7.exe,446464,20.41,5.266,105,1,1
ember_2b9ef783fcdf.exe,888868,14.82,4.47,467,4,1
ember_38ab2e31bbe6.exe,1507328,3.11,5.323,1,0,1
ember_e0b2472253e6.exe,462848,23.29,4.171,9,0,1
ember_cb50096c1d7b.exe,1242178,19.66,4.292,1,0,1
ember_ff4f6351b2e1.exe,246093,3.77,5.634,91,1,1
ember_e81c450485f0.exe,312832,56.21,4.24,91,2,1
ember_b73f6c13c3b8.exe,139264,20.26,5.557,54,0,1
ember_c87136a79cb4.exe,592896,7.94,4.62,1,0,1
ember_28b47d8546cf.exe,1626256,16.89,4.374,343,2,1
ember_8956121c28e3.exe,2105344,62.87,5.59,73,1,1
ember_545d751bacf7.exe,290720,9.12,5.623,83,1,1
ember_4c02a52a5f1a.exe,559816,12.15,5.847,185,2,1
ember_49b583b4a9fa.exe,361472,51.0,4.903,68,1,1
ember_7430949dea83.exe,559816,12.15,5.847,185,2,1
ember_4f90fda2954e.exe,1306408,1.42,5.129,154,0,1
ember_c351c9bc9ecc.exe,179712,1.39,5.223,15,1,1
ember_27d4ac570704.exe,283648,36.0,4.957,27,0,1
ember_140f6a34aad4.exe,968874,5.65,4.053,2,0,1
ember_1f7cab27662f.exe,180224,1.29,5.21,15,1,1
ember_e9f505ed67c1.exe,1650785,45.86,5.506,269,0,1
ember_03be3a791fd9.exe,965834,5.67,4.053,2,0,1
ember_cf1bc2f35759.exe,2403936,94.5,4.824,109,1,1
ember_1a7694d3f150.exe,199048,6.71,5.487,66,2,1
ember_88a0a62b312b.exe,966204,5.66,4.053,2,0,1
ember_301fefeb235c.exe,4521304,1.95,4.555,122,2,1
ember_0a9f2d5b8c3a.exe,3584,74.33,3.275,8,0,1
ember_55fc4f627b4e.exe,2051072,64.56,5.118,76,1,1
ember_8c0179c681d5.exe,964854,5.67,4.053,2,0,1
ember_259742720ee4.exe,139264,20.26,5.557,54,0,1
ember_18c252df257e.exe,99328,32.31,6.766,3,0,1
ember_e41061c0e5cd.exe,503808,10.29,6.601,102,1,1
ember_5ef4f5023ff8.exe,245973,3.77,5.634,91,1,1
ember_6444b78b0a18.exe,123392,1.07,7.721,0,0,1
ember_6295be11a00c.exe,755200,1.52,5.302,15,1,1
ember_686e24abd51a.exe,155648,18.89,6.131,104,0,1
ember_8b1ac608951d.exe,2187264,6.4,7.217,75,1,1
ember_856da1cb329f.exe,115712,7.27,7.987,3,0,1
ember_747fc1e17450.exe,965654,5.67,4.053,2,0,1
ember_47e768402867.exe,139264,20.26,5.557,54,0,1
ember_276903d7ff87.exe,343429,6.08,5.037,61,0,1
ember_6bd16835f36b.exe,88576,2.59,4.878,1,0,1
ember_82581247cfa9.exe,729460,11.96,4.055,55,0,1
ember_eba5affe2d02.exe,63809,19.99,4.487,171,0,1
ember_d906afbf9e14.exe,88576,2.59,4.878,1,0,1
ember_f150005807ad.exe,2186752,18.82,4.535,581,2,1
ember_eb5e769707f4.exe,367104,12.81,3.746,12,0,1
ember_7aca967b8903.exe,99328,9.79,7.988,3,0,1
ember_a9837b6fe466.exe,123392,13.64,4.389,11,0,1
ember_935957ba3f63.exe,33792,57.74,4.61,3,0,1
ember_4e9913eeb868.exe,277483,12.49,5.591,89,1,1
ember_cdafc3931890.exe,736438,13.22,3.251,113,1,1
ember_44fc2bcbacbf.exe,4099584,69.13,4.127,79,2,1
ember_42d1d8cd25db.exe,458752,23.54,4.149,17,0,1
ember_056dfd7423d4.exe,3723264,44.96,5.591,78,0,1
ember_d4a132f25127.exe,139264,20.26,5.557,54,0,1
